nodeId:ID,:LABEL,name,ma_dieu,phien_ban,noi_dung
dieu_69_2013,DieuLuat,Điều 69,69.0,2013.0,"Điều 69.

Trình tự, thủ tục thu hồi đất vì mục đích quốc phòng, an ninh; phát triển kinh tế - xã hội
vì lợi ích quốc gia, công cộng
1. Xây dựng và thực hiện kế hoạch thu hồi đất, điều tra, khảo sát, đo đạc, kiểm đếm được quy định như
sau:
a) Ủy ban nhân dân cấp có thẩm quyền thu hồi đất ban hành thông báo thu hồi đất.
Thông báo thu hồi đất được gửi đến từng người có đất thu hồi, họp phổ biến đến người dân trong khu
vực có đất thu hồi và thông báo trên phương tiện thông tin đại chúng, niêm yết tại trụ sở Ủy ban nhân
dân cấp xã, địa điểm sinh hoạt chung của khu dân cư nơi có đất thu hồi;
b) Ủy ban nhân dân cấp xã có trách nhiệm phối hợp với tổ chức làm nhiệm vụ bồi thường, giải phóng
mặt bằng triển khai thực hiện kế hoạch thu hồi đất, điều tra, khảo sát, đo đạc, kiểm đếm;
c) Người sử dụng đất có trách nhiệm phối hợp với tổ chức làm nhiệm vụ bồi thường, giải phóng mặt
bằng thực hiện việc điều tra, khảo sát, đo đạc xác định diện tích đất, thống kê nhà ở, tài sản khác gắn
liền với đất để lập phương án bồi thường, hỗ trợ, tái định cư;
d) Trường hợp người sử dụng đất trong khu vực có đất thu hồi không phối hợp với tổ chức làm nhiệm
vụ bồi thường, giải phóng mặt bằng trong việc điều tra, khảo sát, đo đạc, kiểm đếm thì Ủy ban nhân dân
cấp xã, Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã nơi có đất thu hồi và tổ chức làm nhiệm vụ bồi
thường, giải phóng mặt bằng tổ chức vận động, thuyết phục để người sử dụng đất thực hiện.
Trong thời hạn 10 ngày kể từ ngày được vận động, thuyết phục mà người sử dụng đất vẫn không phối
hợp với tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng thì Chủ tịch Ủy ban nhân dân cấp
huyện ban hành quyết định kiểm đếm bắt buộc. Người có đất thu hồi có trách nhiệm thực hiện quyết
định kiểm đếm bắt buộc. Trường hợp người có đất thu hồi không chấp hành thì Chủ tịch Ủy ban nhân
dân cấp huyện ban hành quyết định cưỡng chế thực hiện quyết định kiểm đếm bắt buộc và tổ chức thực
hiện cưỡng chế theo quy định tại Điều 70 của Luật này .
2. Lập, thẩm định phương án bồi thường, hỗ trợ, tái định cư được quy định như sau: about:blank
a) Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng có trách nhiệm lập phương án bồi thường,
hỗ trợ, tái định cư và phối hợp với Ủy ban nhân dân cấp xã nơi có đất thu hồi tổ chức lấy ý kiến về
phương án bồi thường, hỗ trợ, tái định cư theo hình thức tổ chức họp trực tiếp với người dân trong khu
vực có đất thu hồi, đồng thời niêm yết công khai phương án bồi thường, hỗ trợ, tái định cư tại trụ sở
Ủy ban nhân dân cấp xã, địa điểm sinh hoạt chung của khu dân cư nơi có đất thu hồi.
Việc tổ chức lấy ý kiến phải được lập thành biên bản có xác nhận của đại diện Ủy ban nhân dân cấp xã,
đại diện Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã, đại diện những người có đất thu hồi.
Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng có trách nhiệm tổng hợp ý kiến đóng góp bằng
văn bản, ghi rõ số lượng ý kiến đồng ý, số lượng ý kiến không đồng ý, số lượng ý kiến khác đối với
phương án bồi thường, hỗ trợ, tái định cư; phối hợp với Ủy ban nhân dân cấp xã nơi có đất thu hồi tổ
chức đối thoại đối với trường hợp còn có ý kiến không đồng ý về phương án bồi thường, hỗ trợ, tái
định cư; hoàn chỉnh phương án trình cơ quan có thẩm quyền;
b) Cơ quan có thẩm quyền thẩm định phương án bồi thường, hỗ trợ, tái định cư trước khi trình Ủy ban
nhân dân cấp có thẩm quyền quyết định thu hồi đất.
3. Việc quyết định thu hồi đất, phê duyệt và tổ chức thực hiện phương án bồi thường, hỗ trợ, tái định
cư được quy định như sau:
a) Ủy ban nhân dân cấp có thẩm quyền quy định tại  Điều 66 của Luật này  quyết định thu hồi đất, quyết
định phê duyệt phương án bồi thường, hỗ trợ, tái định cư trong cùng một ngày;
b) Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng có trách nhiệm phối hợp với Ủy ban nhân
dân cấp xã phổ biến và niêm yết công khai quyết định phê duyệt phương án bồi thường, hỗ trợ, tái định
cư tại trụ sở Ủy ban nhân dân cấp xã và địa điểm sinh hoạt chung của khu dân cư nơi có đất thu hồi;
gửi quyết định bồi thường, hỗ trợ, tái định cư đến từng người có đất thu hồi, trong đó ghi rõ về mức
bồi thường, hỗ trợ, bố trí nhà hoặc đất tái định cư (nếu có), thời gian, địa điểm chi trả tiền bồi thường,
hỗ trợ; thời gian bố trí nhà hoặc đất tái định cư (nếu có) và thời gian bàn giao đất đã thu hồi cho tổ
chức làm nhiệm vụ bồi thường, giải phóng mặt bằng;
c) Tổ chức thực hiện việc bồi thường, hỗ trợ, bố trí tái định cư theo phương án bồi thường, hỗ trợ, tái
định cư đã được phê duyệt;
d) Trường hợp người có đất thu hồi không bàn giao đất cho tổ chức làm nhiệm vụ bồi thường, giải
phóng mặt bằng thì Ủy ban nhân dân cấp xã, Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã nơi có đất thu
hồi và tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng tổ chức vận động, thuyết phục để người
có đất thu hồi thực hiện.
Trường hợp người có đất thu hồi đã được vận động, thuyết phục nhưng không chấp hành việc bàn giao
đất cho tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng thì Chủ tịch Ủy ban nhân dân cấp huyện
ban hành quyết định cưỡng chế thu hồi đất và tổ chức thực hiện việc cưỡng chế theo quy định tại Điều
71 của Luật này .
4. Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng có trách nhiệm quản lý đất đã được giải
phóng mặt bằng."
chuthe_ubmttqvncapxa,ChuThe,Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã,,,
chuthe_tochucboihoanthiethai,ChuThe,"Tổ chức làm nhiệm vụ bồi thường, giải phóng mặt bằng",,,
khainiem_kehoachthuhoidat,KhaiNiem,Kế hoạch thu hồi đất,,,
dieu_196_2013,DieuLuat,Điều 196. Công khai thủ tục hành chính về đất đai,196.0,2013.0,"Điều 196.

Công khai thủ tục hành chính về đất đai
1. Nội dung công khai thủ tục hành chính về đất đai bao gồm:
a) Cơ quan có thẩm quyền tiếp nhận hồ sơ và trả kết quả;
b) Thời gian giải quyết đối với mỗi thủ tục hành chính;
c) Thành phần hồ sơ đối với từng thủ tục hành chính;
d) Quy trình và trách nhiệm giải quyết từng loại thủ tục hành chính;
đ) Nghĩa vụ tài chính, phí và lệ phí phải nộp đối với từng thủ tục hành chính.
2. Việc công khai về các nội dung quy định tại khoản 1 Điều này thực hiện bằng hình thức niêm yết
thường xuyên tại trụ sở cơ quan tiếp nhận hồ sơ và trả kết quả; đăng trên trang thông tin điện tử cơ sở about:blank
dữ liệu quốc gia về thủ tục hành chính, trang thông tin điện tử của Ủy ban nhân dân cấp tỉnh, Ủy ban
nhân dân cấp huyện."
dieu_13_2013,DieuLuat,Điều 13. Quyền của đại diện chủ sở hữu về đất đai,13.0,2013.0,"Điều 13.

Quyền của đại diện chủ sở hữu về đất đai
1. Quyết định quy hoạch sử dụng đất, kế hoạch sử dụng đất.
2. Quyết định mục đích sử dụng đất. about:blank
. Quy định hạn mức sử dụng đất, thời hạn sử dụng đất.
4. Quyết định thu hồi đất, trưng dụng đất.
5. Quyết định giá đất.
6. Quyết định trao quyền sử dụng đất cho người sử dụng đất.
7. Quyết định chính sách tài chính về đất đai.
8. Quy định quyền và nghĩa vụ của người sử dụng đất."
hanhviphaply_quyetdinhtraoquyensudungdat,HanhViPhapLy,Quyết định trao quyền sử dụng đất cho người sử dụng đất,,,
hanhviphaply_quyetdinhchinhsachtaichinhvedatdai,HanhViPhapLy,Quyết định chính sách tài chính về đất đai,,,
hanhviphaply_quydinhquyennghiavunguoisudungdat,HanhViPhapLy,Quy định quyền và nghĩa vụ của người sử dụng đất,,,
dieu_182_2013,DieuLuat,Điều 182. Quyền và nghĩa vụ của tổ chức nước ngoài có chức năng ngoại giao,182.0,2013.0,"Điều 182.

Quyền và nghĩa vụ của tổ chức nước ngoài có chức năng ngoại giao
1. Tổ chức nước ngoài có chức năng ngoại giao sử dụng đất tại Việt Nam có các quyền và nghĩa vụ sau
đây:
a) Quyền và nghĩa vụ chung quy định tại  Điều 166 và Điều 170 của Luật này ;
b) Xây dựng các công trình trên đất theo giấy phép của cơ quan nhà nước Việt Nam có thẩm quyền;
c) Sở hữu công trình do mình xây dựng trên đất thuê trong thời hạn thuê đất.
2. Trường hợp điều ước quốc tế mà Cộng hòa xã hội chủ nghĩa Việt Nam là thành viên có quy định
khác thì tổ chức nước ngoài có chức năng ngoại giao có quyền và nghĩa vụ theo điều ước quốc tế đó."
hanhviphaply_sodungdat,HanhViPhapLy,Sử dụng đất,,,
dieuluat_166_2013,DieuLuat,Điều 166,166.0,2013.0,
dieuluat_170_2013,DieuLuat,Điều 170,170.0,2013.0,
hanhviphaply_xaydungcongbrentrendat,HanhViPhapLy,Xây dựng các công trình trên đất,,,
hanhviphaply_soduhuucongtrinhxaydung,HanhViPhapLy,Sở hữu công trình do mình xây dựng,,,
khainiem_dieuuocquocte,KhaiNiem,Điều ước quốc tế,,,
chuthe_conghoaxahoichunghiavietnam,ChuThe,Cộng hòa xã hội chủ nghĩa Việt Nam,,,
dieu_131_2013,DieuLuat,"Điều 131. Đất nông nghiệp hộ gia đình, cá nhân, cộng đồng dân cư sử dụng",131.0,2013.0,"Điều 131.

Đất nông nghiệp hộ gia đình, cá nhân, cộng đồng dân cư sử dụng
1. Đất nông nghiệp hộ gia đình, cá nhân sử dụng gồm đất nông nghiệp được Nhà nước giao, cho thuê,
công nhận quyền sử dụng đất; do thuê quyền sử dụng đất của tổ chức, hộ gia đình, cá nhân khác; do
nhận chuyển đổi, nhận chuyển nhượng, nhận thừa kế, được tặng cho quyền sử dụng đất theo quy định
của pháp luật.
2. Việc sử dụng đất nông nghiệp do Nhà nước giao cho hộ gia đình, cá nhân được quy định như sau:
a) Hộ gia đình, cá nhân đã được Nhà nước giao đất trước ngày Luật này có hiệu lực thi hành thì được
tiếp tục sử dụng theo quy định của Luật này;
b) Đối với những địa phương chưa thực hiện việc giao đất cho hộ gia đình, cá nhân theo quy định của
pháp luật về đất đai thì Ủy ban nhân dân cấp xã nơi có đất lập phương án giao đất và đề nghị Ủy ban
nhân dân cấp huyện quyết định giao đất;
c) Đối với những địa phương mà Ủy ban nhân dân các cấp đã hướng dẫn hộ gia đình, cá nhân thương
lượng điều chỉnh đất cho nhau trong quá trình thực hiện các chính sách, pháp luật về đất đai trước ngày
15 tháng 10 năm 1993 và đang sử dụng ổn định thì được tiếp tục sử dụng.
3. Đất nông nghiệp do cộng đồng dân cư sử dụng được quy định như sau:
a) Cộng đồng dân cư được Nhà nước giao đất, công nhận quyền sử dụng đất để bảo tồn bản sắc dân
tộc gắn với phong tục, tập quán của các dân tộc;
b) Cộng đồng dân cư được Nhà nước giao đất, công nhận quyền sử dụng đất có trách nhiệm bảo vệ đất
được giao, được sử dụng đất kết hợp với mục đích sản xuất nông nghiệp và nuôi trồng thủy sản, không
được chuyển sang sử dụng vào mục đích khác."
hanhviphaply_nhanchuyendoi,HanhViPhapLy,Nhận chuyển đổi,,,
hanhviphaply_duoctangcho,HanhViPhapLy,Được tặng cho,,,
dieu_167_2013,DieuLuat,"Điều 167. Quyền chuyển đổi, chuyển nhượng, cho thuê, cho thuê lại, thừa kế, tặng cho, thế chấp, góp vốn quyền sử dụng đất",167.0,2013.0,"Điều 167.

Quyền chuyển đổi, chuyển nhượng, cho thuê, cho thuê lại, thừa kế, tặng cho, thế chấp, góp vốn quyền sử dụng đất
1. Người sử dụng đất được thực hiện các quyền chuyển đổi, chuyển nhượng, cho thuê, cho thuê lại,
thừa kế, tặng cho, thế chấp, góp vốn quyền sử dụng đất theo quy định của Luật này .
2. Nhóm người sử dụng đất mà có chung quyền sử dụng đất thì có các quyền và nghĩa vụ như sau:
a) Nhóm người sử dụng đất gồm hộ gia đình, cá nhân thì có quyền và nghĩa vụ như quyền và nghĩa vụ
của hộ gia đình, cá nhân theo quy định của Luật này .
Trường hợp trong nhóm người sử dụng đất có thành viên là tổ chức kinh tế thì có quyền và nghĩa vụ
như quyền và nghĩa vụ của tổ chức kinh tế theo quy định của Luật này;
b) Trường hợp nhóm người sử dụng đất mà quyền sử dụng đất phân chia được theo phần cho từng
thành viên trong nhóm, nếu từng thành viên của nhóm muốn thực hiện quyền đối với phần quyền sử
dụng đất của mình thì phải thực hiện thủ tục tách thửa theo quy định, làm thủ tục cấp Giấy chứng nhận
quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất và được thực hiện quyền và
nghĩa vụ của người sử dụng đất theo quy định của Luật này .
Trường hợp quyền sử dụng đất của nhóm người sử dụng đất không phân chia được theo phần thì ủy
quyền cho người đại diện để thực hiện quyền và nghĩa vụ của nhóm người sử dụng đất.
3. Việc công chứng, chứng thực hợp đồng, văn bản thực hiện các quyền của người sử dụng đất được
thực hiện như sau:
a) Hợp đồng chuyển nhượng, tặng cho, thế chấp, góp vốn bằng quyền sử dụng đất, quyền sử dụng đất
và tài sản gắn liền với đất phải được công chứng hoặc chứng thực, trừ trường hợp kinh doanh bất động
sản quy định tại điểm b khoản này;
b) Hợp đồng cho thuê, cho thuê lại quyền sử dụng đất, quyền sử dụng đất và tài sản gắn liền với đất,
hợp đồng chuyển đổi quyền sử dụng đất nông nghiệp; hợp đồng chuyển nhượng quyền sử dụng đất,
quyền sử dụng đất và tài sản gắn liền với đất, tài sản gắn liền với đất mà một bên hoặc các bên tham
gia giao dịch là tổ chức hoạt động kinh doanh bất động sản được công chứng hoặc chứng thực theo yêu
cầu của các bên;
c) Văn bản về thừa kế quyền sử dụng đất, quyền sử dụng đất và tài sản gắn liền với đất được công
chứng hoặc chứng thực theo quy định của pháp luật về dân sự;
d) Việc công chứng thực hiện tại các tổ chức hành nghề công chứng, việc chứng thực thực hiện tại Ủy
ban nhân dân cấp xã."
chuthe_nhomnguoisdd,ChuThe,Nhóm người sử dụng đất,,,
chuthe_tochuckdbatdongsan,ChuThe,tổ chức hoạt động kinh doanh bất động sản,,,
chuthe_tochuchnghecongchung,ChuThe,tổ chức hành nghề công chứng,,,
dieu_98_2013,DieuLuat,"Điều 98. Nguyên tắc cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất",98.0,2013.0,"Điều 98.

Nguyên tắc cấp Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản
khác gắn liền với đất about:blank
. Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất được cấp
theo từng thửa đất. Trường hợp người sử dụng đất đang sử dụng nhiều thửa đất nông nghiệp tại cùng
một xã, phường, thị trấn mà có yêu cầu thì được cấp một Giấy chứng nhận quyền sử dụng đất, quyền
sở hữu nhà ở và tài sản khác gắn liền với đất chung cho các thửa đất đó.
2. Thửa đất có nhiều người chung quyền sử dụng đất, nhiều người sở hữu chung nhà ở, tài sản khác
gắn liền với đất thì Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền
với đất phải ghi đầy đủ tên của những người có chung quyền sử dụng đất, người sở hữu chung nhà ở,
tài sản khác gắn liền với đất và cấp cho mỗi người 01 Giấy chứng nhận; trường hợp các chủ sử dụng,
chủ sở hữu có yêu cầu thì cấp chung một Giấy chứng nhận và trao cho người đại diện.
3. Người sử dụng đất, chủ sở hữu nhà ở, tài sản khác gắn liền với đất được nhận Giấy chứng nhận
quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất sau khi đã hoàn thành nghĩa vụ
tài chính theo quy định của pháp luật.
Trường hợp người sử dụng đất, chủ sở hữu nhà ở, tài sản khác gắn liền với đất không thuộc đối tượng
phải thực hiện nghĩa vụ tài chính hoặc được miễn, được ghi nợ nghĩa vụ tài chính và trường hợp thuê
đất trả tiền thuê đất hàng năm thì được nhận Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở
và tài sản khác gắn liền với đất ngay sau khi cơ quan có thẩm quyền cấp.
4. Trường hợp quyền sử dụng đất hoặc quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền
với đất hoặc quyền sở hữu nhà ở và tài sản khác gắn liền với đất là tài sản chung của vợ và chồng thì
phải ghi cả họ, tên vợ và họ, tên chồng vào Giấy chứng nhận quyền sử dụng đất, quyền sở hữu nhà ở
và tài sản khác gắn liền với đất, trừ trường hợp vợ và chồng có thỏa thuận ghi tên một người.
Trường hợp quyền sử dụng đất hoặc quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền
với đất hoặc quyền sở hữu nhà ở và tài sản khác gắn liền với đất là tài sản chung của vợ và chồng mà
Giấy chứng nhận đã cấp chỉ ghi họ, tên của vợ hoặc chồng thì được cấp đổi sang Giấy chứng nhận
quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất để ghi cả họ, tên vợ và họ, tên
chồng nếu có yêu cầu.
5. Trường hợp có sự chênh lệch diện tích giữa số liệu đo đạc thực tế với số liệu ghi trên giấy tờ quy
định tại  Điều 100 của Luật này  hoặc Giấy chứng nhận đã cấp mà ranh giới thửa đất đang sử dụng
không thay đổi so với ranh giới thửa đất tại thời điểm có giấy tờ về quyền sử dụng đất, không có tranh
chấp với những người sử dụng đất liền kề thì khi cấp hoặc cấp đổi Giấy chứng nhận quyền sử dụng
đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất diện tích đất được xác định theo số liệu đo đạc
thực tế. Người sử dụng đất không phải nộp tiền sử dụng đất đối với phần diện tích chênh lệch nhiều
hơn nếu có.
Trường hợp đo đạc lại mà ranh giới thửa đất có thay đổi so với ranh giới thửa đất tại thời điểm có giấy
tờ về quyền sử dụng đất và diện tích đất đo đạc thực tế nhiều hơn diện tích ghi trên giấy tờ về quyền
sử dụng đất thì phần diện tích chênh lệch nhiều hơn (nếu có) được xem xét cấp Giấy chứng nhận
quyền sử dụng đất, quyền sở hữu nhà ở và tài sản khác gắn liền với đất theo quy định tại Điều 99 của
Luật này ."
