id,label,name
chuthe_nguoicodatthuhoi,ChuThe,người có đất thu hồi
dieukien_nguoicodatthuhoikhongchaphanh,DieuKien,Người có đất thu hồi không chấp hành quyết định thu hồi đất
dieukien_nguoicodatthuhoidatsaukhivandongthuyetphuc,DieuKien,"Người có đất thu hồi, chủ sở hữu tài sản gắn liền với đất, người có quyền lợi và nghĩa vụ liên quan không chấp hành quyết định kiểm đếm bắt buộc sau khi Ủy ban nhân dân cấp xã, Ủy ban Mặt trận Tổ quốc Việt Nam cấp xã nơi có đất thu hồi và đơn vị, tổ chức thực hiện nhiệm vụ bồi thường, hỗ trợ, tái định cư đã vận động, thuyết phục"
chuthe_nguoicodatthuhod,ChuThe,người có đất trong khu vực thu hồi
chuthe_nguoicodattrungdung,ChuThe,Người có đất trưng dụng
chuthe_nguoicodatothuhoi,ChuThe,Người có đất ở thu hồi
chuthe_nguoidan,ChuThe,người dân
chuthe_nguoidantoc,ChuThe,Người dân tộc thiểu số
chuthe_nguoidantuocthieuso,ChuThe,Người dân tộc thiểu số
chuthe_nguoigocvietnamdinhcuonuocngoai,ChuThe,Người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoigocvietnam,ChuThe,người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoigocvietnamdincuonnuocngoai,ChuThe,Người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoigocviet,ChuThe,người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoigocVietNamdinhcuonnuocngoai,ChuThe,Người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoigocvietnamdincuonuocngoai,ChuThe,Người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoigocvietnamdinhcuonnuocngoai,ChuThe,người gốc Việt Nam định cư ở nước ngoài
chuthe_nguoikhac,ChuThe,người khác
chuthe_nguoikhaccolienquan,ChuThe,người khác có liên quan
chuthe_nguoilamcongtaccoyeu,ChuThe,Người làm công tác cơ yếu
chuthe_nguoimuataisan,ChuThe,người mua được tài sản thi hành án
chuthe_nguoingheo,ChuThe,Người nghèo
chuthe_nguoinhanchuyennhuong,ChuThe,Người nhận chuyển nhượng quyền sử dụng đất
chuthe_nguoinhanchuyenquyen,ChuThe,Người nhận chuyển quyền
chuthe_nguoinhanthuaKe,ChuThe,Người nhận thừa kế
chuthe_nguoinhantaisan,ChuThe,người nhận tài sản thi hành án
chuthe_nguoinuocngoai,ChuThe,Người nước ngoài
chuthe_nguoisohuu,ChuThe,"Người sở hữu chung nhà ở, tài sản khác gắn liền với đất"
chuthe_nguoisudungdat,ChuThe,người sử dụng đất
khainiem_nguoisudungdat,KhaiNiem,Người sử dụng đất
khainiem_nguoichusudungdat,KhaiNiem,Người sử dụng đất
chuthe_nguoisudungdatbithuhoi,ChuThe,Người sử dụng đất bị thu hồi đất
dieukien_nguoisudungdattralai,DieuKien,Người sử dụng đất có trách nhiệm trả lại đất
chuthe_nguoisudungdatkhac,ChuThe,người sử dụng đất khác
dieukien_datkhongthuchiennghiavu,DieuKien,Người sử dụng đất không thực hiện nghĩa vụ đối với Nhà nước
chuthe_nguoisudungdatrungphongho,ChuThe,Người sử dụng đất rừng phòng hộ
chuthe_nguoisudungdatrungsanxuat,ChuThe,Người sử dụng đất rừng sản xuất
chuthe_nguoisudungdatrungdacdung,ChuThe,Người sử dụng đất rừng đặc dụng
chuthe_nguoithuelaidat,ChuThe,Người thuê lại đất
khainiem_nguoithuochangthua ke,KhaiNiem,người thuộc hàng thừa kế
chuthe_nguoithuocho ngheo,ChuThe,người thuộc hộ nghèo
chuthe_nguoitrongnom,ChuThe,Người trông nom
chuthe_nguoitructiepsanxuatnongnghiep,ChuThe,Người trực tiếp sản xuất nông nghiệp
chuthe_nguoivietnamdinucuonnuocngoai,ChuThe,Người Việt Nam định cư ở nước ngoài
chuthe_nguoivietnamdinhcuonuocngoai,ChuThe,người Việt Nam định cư ở nước ngoài
chuthe_nguoivietnamdincuonuocngoai,ChuThe,Người Việt Nam định cư ở nước ngoài
chuthe_nguoivietnamdicuonuocngoai,ChuThe,Người Việt Nam định cư ở nước ngoài
chuthe_nguoiVietNamdinhcuonuocto,ChuThe,người Việt Nam định cư ở nước ngoài
chuthe_nguoidangsudungdat,ChuThe,người đang sử dụng đất
chuthe_nguoiduocgiaoquanlydat,ChuThe,người được giao quản lý đất
chuthe_nguoiduocgiaodatdequanly,ChuThe,Người được giao đất để quản lý
chuthe_nguoiduocnhanuocchophepsudungdat,ChuThe,Người được Nhà nước cho phép chuyển mục đích sử dụng đất
chuthe_nguoiduocnhanuocchothue,ChuThe,Người được Nhà nước cho thuê đất
chuthe_nguoiduocnhanuocchothuedat,ChuThe,Người được Nhà nước cho thuê đất
chuthe_nguoiduocnhanuocgiaodat,ChuThe,Người được Nhà nước giao đất
chuthe_nguoidaidienchocongdongdancu,ChuThe,Người đại diện cho cộng đồng dân cư
chuthe_nguoidaidiencongdongdancu,ChuThe,Người đại diện cho cộng đồng dân cư
chuthe_nguoidaidienchonguoi,ChuThe,Người đại diện cho nhóm người
chuthe_nguoidaidienchonguoicochungquyensudungdat,ChuThe,Người đại diện cho nhóm người có chung quyền sử dụng đất
chuthe_nguoidaidien,ChuThe,"Người đại diện cơ quan, tổ chức"
chuthe_nguoidaidientochuc,ChuThe,Người đại diện của tổ chức
chuthe_nguoidaidientheophapluattocchuctrongnuoc,ChuThe,Người đại diện theo pháp luật của tổ chức trong nước
chuthe_nguoidaientochuctongiao,ChuThe,Người đại diện tổ chức tôn giáo
chuthe_nguoidungdaucoquan,ChuThe,"Người đứng đầu cơ quan có chức năng quản lý đất đai cấp tỉnh, cấp huyện"
chuthe_nguoidungdautochuc,ChuThe,"Người đứng đầu cơ quan, tổ chức"
chuthe_nguoidungdaucosotongiao,ChuThe,Người đứng đầu cơ sở tôn giáo
chuthe_nguoidungdaucuatochuc,ChuThe,Người đứng đầu của tổ chức
chuthe_nguoidungdautochucnuocngoaicochucnangngoaigiao,ChuThe,Người đứng đầu của tổ chức nước ngoài có chức năng ngoại giao
khainiem_nhucausudungdat,KhaiNiem,Nhu cầu sử dụng đất
khainiem_nhucaukhanangsudungdat,KhaiNiem,"Nhu cầu, khả năng sử dụng đất"
khainiem_nhachungcu,KhaiNiem,nhà chung cư
khainiem_nhaluutrucongnhan,KhaiNiem,nhà lưu trú công nhân
chuthe_nhanguyen,ChuThe,nhà nguyện
chuthe_nhanuoc,ChuThe,Nhà nước
chuthe_nha_nuoc,ChuThe,Nhà nước
khainiem_nhanuoc,ChuThe,Nhà nước
hanhviphaply_nhanuocboiduong,HanhViPhapLy,Nhà nước bồi thường
khainiem_nhanuocchothuequyensudungdat,KhaiNiem,Nhà nước cho thuê quyền sử dụng đất
hanhviphaply_nhanuocchothuedat,HanhViPhapLy,Nhà nước cho thuê đất thu tiền thuê đất một lần cho cả thời gian thuê
khainiem_nhanuoccongnhanquyensudungdat,KhaiNiem,Nhà nước công nhận quyền sử dụng đất
khainiem_nhanuocgiaoquyensudungdat,KhaiNiem,Nhà nước giao quyền sử dụng đất
hanhviphaply_nhanuocgiaodat,HanhViPhapLy,Nhà nước giao đất có thu tiền sử dụng đất
hanhviphaply_nhanuocgiaodatkhongthutien,HanhViPhapLy,Nhà nước giao đất không thu tiền sử dụng đất
hanhviphaply_nhanuoc_thuhoidat,HanhViPhapLy,Nhà nước thu hồi đất
hanhviphaply_nhanuocthuhoidat,HanhViPhapLy,Nhà nước thu hồi đất
hanhviphaply_nhanuoc_thuhoildat,HanhViPhapLy,Nhà nước thu hồi đất
hanhviphaply_nhanuocchothue,HanhViPhapLy,Nhà nước thu hồi đất
khainiem_nhanuocthuhoidat,KhaiNiem,Nhà nước thu hồi đất
hanhviphaply_nhanuoc_thuhoidatnongnghiep,HanhViPhapLy,Nhà nước thu hồi đất nông nghiệp
chuthe_nhanuocvietnam,ChuThe,Nhà nước Việt Nam
khainiem_nhatangle,KhaiNiem,Nhà tang lễ
khainiem_nhatanglenhanhottang,KhaiNiem,"nhà tang lễ, nhà hỏa táng"
chuthe_nhatho,ChuThe,nhà thờ
khainiem_nhathotho,KhaiNiem,nhà thờ họ
chuthe_nhanuautu,ChuThe,nhà đầu tư
chuthe_nhadautu,ChuThe,nhà đầu tư
chuthe_nhanuoidautu,ChuThe,Nhà đầu tư
chuthe_nhadautunuocngoai,ChuThe,Nhà đầu tư nước ngoài
chuthe_nhadaututrungthau,ChuThe,nhà đầu tư trúng thầu
khainiem_nhano,KhaiNiem,Nhà ở
khainiem_nhao,KhaiNiem,nhà ở
khainiem_nhaho,KhaiNiem,Nhà ở
khainiem_nhaso,KhaiNiem,Nhà ở
khainiem_nhaocho sinhvien,KhaiNiem,nhà ở cho sinh viên
khainiem_nhaoocongvu,KhaiNiem,nhà ở công vụ
khainiem_nhaoxahoi,KhaiNiem,nhà ở xã hội
khainiem_nhaoxahoichothue,KhaiNiem,nhà ở xã hội cho thuê
khainiem_nhanhao,KhaiNiem,"Nhà, nhà ở"
chuthe_nhandan,ChuThe,Nhân dân
chuthe_nhomnguoisudungdat,ChuThe,Nhóm người sử dụng đất
chuthe_nhomnguoisdd,ChuThe,Nhóm người sử dụng đất
chuthe_nhomnguoisudungdatchung,ChuThe,Nhóm người sử dụng đất chung
khainiem_nhomdatchuasudung,KhaiNiem,nhóm đất chưa sử dụng
khainiem_nhomdatnongnghiep,KhaiNiem,nhóm đất nông nghiệp
khainiem_nhomdatphinongnghiep,KhaiNiem,nhóm đất phi nông nghiệp
hanhviphaply_nhanchuyennhuong,HanhViPhapLy,Nhận chuyển nhượng
hanhviphaply_nhanchuyennhuongquyen,HanhViPhapLy,Nhận chuyển nhượng quyền
hanhviphaply_nhanchuyennhuongquyensudungdat,HanhViPhapLy,Nhận chuyển nhượng quyền sử dụng đất
hanhviphaply_nhanchuyennhuongquyen_sudungdat,HanhViPhapLy,nhận chuyển nhượng quyền sử dụng đất
hanhviphaply_nhanuquyen,HanhViPhapLy,Nhận chuyển quyền sử dụng đất
hanhviphaply_nhanchuyenquyen,HanhViPhapLy,nhận chuyển quyền sử dụng đất
hanhviphaply_nhanchuyenquyensudungdat,HanhViPhapLy,Nhận chuyển quyền sử dụng đất
hanhviphaply_nhanchuyenquyensudungdatvuothanmuc,HanhViPhapLy,"Nhận chuyển quyền sử dụng đất nông nghiệp vượt hạn mức đối với hộ gia đình, cá nhân theo quy định của Luật này "
hanhviphaply_nhanchuyendoi,HanhViPhapLy,Nhận chuyển đổi
hanhviphaply_nhangopvon,HanhViPhapLy,Nhận góp vốn
khainiem_nhanquyensudungdat,KhaiNiem,Nhận quyền sử dụng đất
hanhviphaply_nhanthuake,HanhViPhapLy,Nhận thừa kế
hanhviphaply_nhantangcho,HanhViPhapLy,Nhận tặng cho
chuthe_hogiadinhtrongnhachungcu,ChuThe,những hộ gia đình trong nhà chung cư
chuthe_niemphatduong,ChuThe,niệm phật đường
hanhviphaply_nuoitrongthuysan,HanhViPhapLy,Nuôi trồng thủy sản
khainiem_nuoitrongthuysan,KhaiNiem,nuôi trồng thủy sản
khainiem_nuoitongthuysan,KhaiNiem,Nuôi trồng thủy sản
hanhviphaply_nuoitrongphattriencayduoclieu,HanhViPhapLy,"Nuôi, trồng phát triển cây dược liệu"
hanhviphaply_nuoitrongphattrienthuhoachcayduoclieu,HanhViPhapLy,"Nuôi, trồng phát triển, thu hoạch cây dược liệu"
hanhviphaply_nangcaohieuqua,HanhViPhapLy,Nâng cao hiệu quả sử dụng đất
khainiem_nangcap,KhaiNiem,Nâng cấp
khainiem_kinhteso,KhaiNiem,nền kinh tế số
hanhviphaply_nophosodenghi,HanhViPhapLy,"Nộp hồ sơ đề nghị giao đất, cho thuê đất"
hanhviphaply_noptiensdd,HanhViPhapLy,nộp tiền sử dụng đất
hanhviphaply_noptiensudungdat,HanhViPhapLy,Nộp tiền sử dụng đất
hanhviphaply_noptiensddvaothuedat,HanhViPhapLy,"Nộp tiền sử dụng đất, tiền thuê đất"
hanhviphaply_nopthuedat,HanhViPhapLy,Nộp tiền thuê đất
khainiem_phapluatdansu,KhaiNiem,Pháp luật về dân sự
khainiem_phapluatvekhieunai,KhaiNiem,Pháp luật về khiếu nại
khainiem_phapluatvetotunghanhchinh,KhaiNiem,Pháp luật về tố tụng hành chính
khainiem_phapluatvedatdai,KhaiNiem,pháp luật về đất đai
hanhviphaply_phathiendeixuatxulyvipham,HanhViPhapLy,phát hiện và đề xuất xử lý kịp thời các hành vi vi phạm pháp luật về đất đai
hanhviphaply_phathiennganchansuly,HanhViPhapLy,"phát hiện, ngăn chặn và xử lý vi phạm pháp luật"
hanhviphaply_phathiennganchanxulyvipham,HanhViPhapLy,"phát hiện, ngăn chặn và xử lý vi phạm pháp luật về quản lý, sử dụng đất đai"
khainiem_phattrienkinhtexahoi,KhaiNiem,phát triển kinh tế - xã hội
dieukien_phattrienkinhtexahoiviviloiichquocgiacongcong,DieuKien,"phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng"
khainiem_phattrienkinhtexahoiviloichquocgiacongcong,KhaiNiem,"phát triển kinh tế - xã hội vì lợi ích quốc gia, công cộng"
hanhviphaply_phattrienketcauhathang,HanhViPhapLy,"Phát triển kết cấu hạ tầng để làm tăng giá trị của đất, phát triển công trình ngầm"
hanhviphaply_phattrientnguyendat,HanhViPhapLy,phát triển tài nguyên đất
hanhviphaply_phattrienvanhhoa,HanhViPhapLy,"Phát triển văn hóa, y tế, giáo dục và đào tạo, thể dục, thể thao, khoa học và công nghệ, môi trường"
hanhviphaply_phânbietdoixu,HanhViPhapLy,"Phân biệt đối xử về giới trong quản lý, sử dụng đất đai"
hanhviphaply_phanloaikhuvucdat,HanhViPhapLy,Phân loại các khu vực đất
dieu_10_2013,DieuLuat,Phân loại đất
hanhviphaply_pheduyetquyhoachkehach,HanhViPhapLy,"phê duyệt quy hoạch, kế hoạch"
hanhviphaply_pheduyetquyhoachcaphuyen,HanhViPhapLy,"Phê duyệt quy hoạch, kế hoạch sử dụng đất cấp huyện"
hanhviphaply_pheduyetquyhoach,HanhViPhapLy,"Phê duyệt quy hoạch, kế hoạch sử dụng đất cấp tỉnh"
hanhviphaply_pheduyetkiemke,HanhViPhapLy,phê duyệt việc kiểm kê
khainiem_phivalephitrongquanlysudungdat,KhaiNiem,"Phí và lệ phí trong quản lý, sử dụng đất đai"
khainiem_phivalephi,KhaiNiem,"Phí và lệ phí trong quản lý, sử dụng đất đai"
chuthe_phongtnmt,ChuThe,Phòng Tài nguyên và Môi trường
chuthe_phochutichuybanndcaptinh,ChuThe,Phó Chủ tịch Ủy ban nhân dân cấp tỉnh
dieukien_quyhoachkesoachdatsudung,DieuKien,"Phù hợp quy hoạch, kế hoạch sử dụng đất"
dieukien_phuhopquyhoachchitietxaydungđothi,DieuKien,Phù hợp với quy hoạch chi tiết xây dựng đô thị
dieukien_quyhoachsudungdat,DieuKien,Phù hợp với quy hoạch sử dụng đất
dieukien_phuhopquyhoachsudungdat,DieuKien,Phù hợp với quy hoạch sử dụng đất cấp huyện
dieukien_quyhoachxaydung,DieuKien,Phù hợp với quy hoạch xây dựng
dieukien_phuhopquyhoachxaydungdiemdancunongthon,DieuKien,Phù hợp với quy hoạch xây dựng điểm dân cư nông thôn
dieukien_phuhopquyhoachxaydung,DieuKien,"Phù hợp với quy hoạch xây dựng, quy hoạch đô thị"
dieukien_phuhopquyhoach,DieuKien,"Phù hợp với quy hoạch, kế hoạch sử dụng đất, quy hoạch xây dựng đã được cơ quan có thẩm quyền phê duyệt"
dieukien_quyhoachkehoachsudungdat,DieuKien,"Phù hợp với quy hoạch, kế hoạch sử dụng đất, quy hoạch xây dựng đã được cơ quan có thẩm quyền phê duyệt"
khainiem_phuongphaphesodieuchinhgiadat,KhaiNiem,Phương pháp hệ số điều chỉnh giá đất
khainiem_phuongphapso sánh,KhaiNiem,Phương pháp so sánh
khainiem_phuongphapthunhap,KhaiNiem,Phương pháp thu nhập
khainiem_phuongphapthangdu,KhaiNiem,Phương pháp thặng dư
khainiem_phuongphapdinhgiadat,KhaiNiem,Phương pháp định giá đất
khainiem_phuonganboithuonghotrotataidincu,KhaiNiem,"Phương án bồi thường, hỗ trợ, tái định cư"
khainiem_phuonganboithuonghotrotaidinhcu,KhaiNiem,"Phương án bồi thường, hỗ trợ, tái định cư khi Nhà nước thu hồi đất"
dieukien_phuonganboconganpheduyet,DieuKien,Phương án được Bộ Công an phê duyệt
dieukien_phuonganboquocphongpheduyet,DieuKien,Phương án được Bộ Quốc phòng phê duyệt
chuthe_phuong,ChuThe,phường
khainiem_phamvidieuchinh,KhaiNiem,Phạm vi điều chỉnh
dieukien_vandieukienubndcapptinh,DieuKien,phải có văn bản chấp thuận của Ủy ban nhân dân cấp tỉnh trước khi quyết định
dieukien_doclapkachquantrungthuc,DieuKien,"Phải độc lập, khách quan, trung thực trong hoạt động tư vấn xác định giá đất"
hanhviphaply_phananh,HanhViPhapLy,Phản ánh
hanhviphaply_phananhsaipham,HanhViPhapLy,Phản ánh sai phạm
khainiem_phanmemhethongthongtin,KhaiNiem,Phần mềm của Hệ thống thông tin quốc gia về đất đai
khainiem_phanmemhethongthongtinquocgiavedatdai,KhaiNiem,Phần mềm của Hệ thống thông tin quốc gia về đất đai
hanhviphaply_phoihopchidao,HanhViPhapLy,Phối hợp trong chỉ đạo
hanhviphaply_phoitrongchidao,HanhViPhapLy,phối hợp trong chỉ đạo
hanhviphaply_phoihopvoiquatrinhdieutra,HanhViPhapLy,"Phối hợp với đơn vị, tổ chức thực hiện nhiệm vụ bồi thường, hỗ trợ, tái định cư trong quá trình điều tra, khảo sát, đo đạc, kiểm đếm, xây dựng phương án bồi thường, hỗ trợ, tái định cư"
hanhviphaply_phobiengiaoducplveDatdai,HanhViPhapLy,"Phổ biến, giáo dục pháp luật về đất đai"
hanhviphaply_quantracchatluongdat,HanhViPhapLy,Quan trắc chất lượng đất
hanhviphaply_quantracthoaihoadat,HanhViPhapLy,Quan trắc thoái hóa đất
hanhviphaply_quantraconhiemdat,HanhViPhapLy,Quan trắc ô nhiễm đất
khainiem_quyhoach,KhaiNiem,Quy hoạch
khainiem_quyhoachchung,KhaiNiem,quy hoạch chung
khainiem_quyhoachcaccongtrinhcongcong,KhaiNiem,quy hoạch các công trình công cộng
khainiem_quyhoachcapquocgia,KhaiNiem,Quy hoạch cấp quốc gia
khainiem_quyhoachlamnghiepcapquocgia,KhaiNiem,Quy hoạch lâm nghiệp cấp quốc gia
khainiem_quyhoachnongthon,KhaiNiem,quy hoạch nông thôn
khainiem_quydinhvequydongnongthon,KhaiNiem,Quy hoạch nông thôn
khainiem_quyhoachphankhu,KhaiNiem,quy hoạch phân khu
khainiem_quyhoachsudungdat,KhaiNiem,Quy hoạch sử dụng đất
khainiem_quydatsdd,KhaiNiem,Quy hoạch sử dụng đất
khainiem_quyhoachsudungdatanninh,KhaiNiem,quy hoạch sử dụng đất an ninh
khainiem_quydinhsudungdatanninh,KhaiNiem,Quy hoạch sử dụng đất an ninh
khainiem_quyhoachsudungdatcaphuyen,KhaiNiem,quy hoạch sử dụng đất cấp huyện
khainiem_quydinhsudungdatcaphuyen,KhaiNiem,Quy hoạch sử dụng đất cấp huyện
khainiem_quyhoachsudungdatcaptinh,KhaiNiem,quy hoạch sử dụng đất cấp tỉnh
khainiem_quydinhsudungdatcaptinh,KhaiNiem,Quy hoạch sử dụng đất cấp tỉnh
khainiem_quyhoachsudungdatquocgia,KhaiNiem,Quy hoạch sử dụng đất quốc gia
khainiem_quyhoachsudungdatquocphong,KhaiNiem,quy hoạch sử dụng đất quốc phòng
khainiem_quydinhsudungdatquocphong,KhaiNiem,Quy hoạch sử dụng đất quốc phòng
dieu_68_2024,DieuLuat,"Quy hoạch sử dụng đất quốc phòng, quy hoạch sử dụng đất an ninh"
khainiem_quyhoachtinh,KhaiNiem,quy hoạch tỉnh
khainiem_quydinhtinh,KhaiNiem,Quy hoạch tỉnh
khainiem_quyhoachtongthequocgia,KhaiNiem,Quy hoạch tổng thể quốc gia
khainiem_quyhoachvung,KhaiNiem,Quy hoạch vùng
khainiem_quyhoachxaydung,KhaiNiem,quy hoạch xây dựng
